,id,text,newest_id,oldest_id,result_count,next_token,withheld
16,1390249464267526148,"RT @derspiegel: »Kein Impfstoff für Kinder, keine Luftfilter für Schulen: Corona hat mit pandemischer Gnadenlosigkeit offengelegt, wie weni…",,,,,
17,1390249450996736003,"»Ruhmsucht, Furcht vor Schande, Streben, sein Glück zu machen, Verlangen nach einem angenehmen und bequemen Leben, Lust andere zu demütigen: ...« La Rochefoucauld (Photo Gerald A. Rödler)
https://t.co/O8bM44oiqN https://t.co/m6zx65afWd",,,,,
18,1390249415521284096,A L L E S löschen,,,,,
19,1390249413910487040,"Ja den kauft man meist nicht einfach so im Vorbeigehen.....
Aber Du hast ja drei Möglichkeiten.
A: MicroProGrill für 249 €
B: MicroProGrill für 124,50 €
C: MicroProGrill für 19,90 €
Wie das geht??? Schreib mir einfach. Ich erklär es Dir. 😉😉 https://t.co/ufCEagF1xA https://t.co/gfakg4qnPv",,,,,
20,1390249405954068481,"RT @Safka111: @welt Aogo hat wissentlich u willentlich das Leben eines Kollegen ruiniert. Nun, Karma is a bitch-nun sollte Aogo mit seiner…",,,,,
21,1390249396055552008,@eat_a_brick_h0e gestern ging’s mir blendend https://t.co/zSghT4pHiN,,,,,
22,1390249393605992452,"@Kanimamboo @hinjonas @PolizeiHamburg @anjes_tjarks @RadwegH @GRUeNE_Altona @Poliauwei @ADFC_a @ADFC_Hamburg OMP war von Anfang an nur als zeitlich befristetes Projekt geplant.
Jetzt werden die BürgerInnen umfangreich beteiligt. Das braucht seine Zeit, erhöht aber seine Akzeptanz.
Immerhin geht es voran.",,,,,
23,1390249391223709697,"RT @Antikalypse: Gestern noch trafen sich die SPD-Schwergewichte Schröder und Gabriel mit ihrem AKP-Buddy zum Tee; heute die Nachricht, das…",,,,,
24,1390249386131734533,Vorschlag der US-Regierung: Grünenchef Habeck fordert Patent-Aussetzung für Coronaimpfstoffe https://t.co/v6AQkjdK6f via @derspiegel,,,,,
25,1390249361242828802,"RT @gehoerlosenbund: Bei uns sind einige Namensgebärdenvorschläge für die Kanzlerinnen-Kandidatin der @Die_Gruenen , @ABaerbock , eingetrud…",,,,,
26,1390249352019468290,"RT @Welthungerhilfe: Das ist eine gute Nachricht für Millionen Menschen, die in armen Ländern auf eine Corona-Impfung warten! Nach den USA…",,,,,
27,1390249346109685766,"@Vortix6 @polenz_r Das dachte ich anfangs auch, aber die (hoffentlich) zukünftige Kanzlerin spielt da wohl eine aktive Rolle:

https://t.co/XxsmA4VLRi",,,,,
28,1390249341802123264,"1/ Eine erschütternde Geschichte.
«Innerhalb von fünf Tagen in der letzten Woche hat meine Mum erfahren, dass zwei ihrer Brüder nun tot sind. Sie starben plötzlich, und ihre Körper wurden innerhalb von Stunden eingeäschert.
 
Wie bei jeder Art von

https://t.co/EXRHYly3kR",,,,,
29,1390249340283850753,"RT @das_micm: Erinnert wird u.a. an Angehörige der 2020 verstorbenen Ehrenbürger Siegmund Rotstein und Justin Sonder. #Chemnitz 

https://t…",,,,,
30,1390249321845694465,@niet_lezen @j_opdenakker It's s &amp;w^uU#NR^h3gDBd!*fzdEwis*F8!VV*4vVW4TqU8kJD4b9m9bKW3U$*pY4zMME#d2ZVc5jm^hs6an$ku@A^t89bfF@u8DwYy$Fwy%rezgnFVwpWX82az$Qhm72oqfQsB,,,,,
31,1390249314254000132,Der Statt soll Unternehmen nicht retten - er soll die Überlebensfähigkeit der Wirtschaft sicherstellen! (u.a.) Diese Unterscheidung läuft auf ganz unterschiedliche Formen politischen Handelns hinaus. Im 1.: lobbyistisch getriebener Aktionismus. Im 2.: Umsichtige Rahmengestaltung.,,,,,
32,1390249279692939266,"RT @derfreitag: „Kein Impfstoff für Kinder, keine Luftfilter für Schulen: Corona hat mit pandemischer Gnadenlosigkeit offengelegt, wie weni…",,,,,
33,1390249277356576770,"RT @narzisse: Red Campion, growing in abundance in a meadow nearby - because the city brought out a seed mixture. Silene dioica. Die Rote L…",,,,,
34,1390249260604694536,"Pandemiepolitik: Die deutsche Rentokratie, jetzt auch mit Corona-Topping https://t.co/JnDYmX18Em",,,,,
35,1390249250299293701,"RT @michamahler: @GreenSky_Jail Andere Länder haben auf 12 Wochen verlängert: ""Die britischen Behörden vertreten die Auffassung, dass eine…",,,,,
36,1390249244813111300,"RT @isasun: Seit 1 Jahr gibt es keine Coronastrategie für Schulen und Kindergärten. ""Es hätte [...] rund ein Sechstel des ersten Hilfspaket…",,,,,
37,1390249224768528386,@Kathrin73560685 man muss nur aus dem a bei lachen ein ei machen,,,,,
38,1390249193143406595,"RT @hib_Nachrichten: Ab 12:15⏰ entscheiden die #Bundestag|s-Abgeordneten u.a. über eine #Verordnung, nach der  Geimpfte und Genesene von Au…",,,,,
39,1390249189662208004,"RT @derspiegel: »Kein Impfstoff für Kinder, keine Luftfilter für Schulen: Corona hat mit pandemischer Gnadenlosigkeit offengelegt, wie weni…",,,,,
40,1390249174919225344,"RT @freiheitsfunken: @Anke4you Richtig - und während die Klimaköniginnen mit dem Privatjet ins Resort in der Südsee jetten, darf der gemein…",,,,,
41,1390249165565931520,"@MacDefender das steht ja jedem frei was sein Anreiz ist, es zeigt sich aber, dass gerade in der Marktwirtschaft Anreize genau das sind was uns Wohlstand und Fortrschritt bringen weil auf die Ziele dann viele mit Energie und v.a. auch Risiko hinarbeiten. Bereichern ist mir zu negativ behaftet",,,,,
42,1390249165272326144,Acht Milliarden Euro bis 2025: Grüne drängen auf Verdopplung des Klimaschutzetats https://t.co/q6JTpaBzEF via @derspiegel,,,,,
43,1390249155872927744,"Frisch gedruckt #IREBS #Standpunkt Nr. 103 – Auswirkungen der EU-Taxonomie auf die #Immobilienwirtschaft

Ein Standpunkt von Dr. Sebastian Orthmann, #EMBA (M&amp;A) und Sarah Kolodzik von @CMS_DEU.

Den vollständigen Standpunkt lesen Sie hier: https://t.co/DpmgLecBL6 https://t.co/JO4XzPlHHX",,,,,
44,1390249139083096068,A Busserl in Ehren wird a Steirer nie verwehren!,,,,,
45,1390249135199117318,das a in meinem namen steht für abgrundtief aggressiv,,,,,
46,1390249129151012865,"Was freu ich mich schon🤩

Vorgeschichte von »Game of Thrones«: HBO veröffentlicht erste Bilder von »House of Dragon« https://t.co/EoEW5WAD2M",,,,,
47,1390249114454171654,"RT @hib_Nachrichten: Ab 12:15⏰ entscheiden die #Bundestag|s-Abgeordneten u.a. über eine #Verordnung, nach der  Geimpfte und Genesene von Au…",,,,,
48,1390249076134924289,RT @ismail_kupeli: Zeitgleich zur Meldungen zu einem bevorstehenden türkischen Angriffskrieg gegen Nordsyrien / Rojava kommt der türkische…,,,,,
49,1390249071655456768,"RT @wolfibey: Was @saschalobo hier ""Rentokratie"" nennt, habe ich mal ""Opakratie"" getauft. Die junge Generation wird während Covid-19 krass…",,,,,
50,1390249070330064902,Dieb klaut frisch gewaschene Kleidung https://t.co/n6fkE0cU0n,,,,,
51,1390249069797388288,»Corona-Aufholprogramm« für Kinder und Jugendliche: »Absolut unzureichend« https://t.co/Z5tBTivvcS via @derspiegel,,,,,
52,1390249067272364033,"Ab 12:15⏰ entscheiden die #Bundestag|s-Abgeordneten u.a. über eine #Verordnung, nach der  Geimpfte und Genesene von Ausgangs- &amp;Kontaktbeschränkungen befreit werden sollen. Auch ein @fdpbt-Entschließungsantrag wird abgestimmt. #IfSG #bundestagsnachrichten👇https://t.co/gpfn2ZDDu4",,,,,
53,1390249056224546820,Ernst Stavro Blohfeld…Er… Klaus Schwab: A Family History https://t.co/UupDihpNga via @shiftfrequency,,,,,
54,1390249031352397825,"Virologe Streeck: ""Virus wird nicht verschwinden"" https://t.co/iyFyjapx3l",,,,,
55,1390249015304986626,"RT @a_watch: Die #Amthor-Affäre war letzten Sommer durch den SPIEGEL aufgedeckt worden. Die Recherchen führten mit dazu, dass die Transpare…",,,,,
56,1390249005674897411,"RT @BildungSicher: ""Fast Dreiviertel der Todesopfer fallen in die Zeit, in der ohne diese Verzögerungen und Querelen die Pandemiebekämpfung…",,,,,
57,1390248989157732353,Gerade gelesen: Marktstart für das Samsung Galaxy A32 5G: Die A-Serie startet ins Jahr 2021 - Samsung Newsroom Deutschland- https://t.co/ME4xae69Ba,,,,,
58,1390248985286283268,"RT @wolfibey: Was @saschalobo hier ""Rentokratie"" nennt, habe ich mal ""Opakratie"" getauft. Die junge Generation wird während Covid-19 krass…",,,,,
59,1390248976121835521,Erste Daten: Booster-Impfung von Moderna wirkt gegen Coronavarianten https://t.co/l4vLFqTknN via @derspiegel,,,,,
60,1390248965191479297,RT @minahomine: Our lan er gege is such a beast #modaozushi #魔道祖师 https://t.co/5pfRJ3OUHQ,,,,,
61,1390248936292630528,"RT @DCMRh14: Die Gruppen für das DCM XXL Turnier stehen fest 🔥!
In Gruppe A treffen die Teams von #achieVErs #FruttiTutti #AdlerkriegDCM #B…",,,,,
62,1390248925760823300,"Die Neuauflage der 20359-Auktion, initiiert von Jan-Philipp #Kalla und Marvin #Knoll, steht an. In der ersten von drei Auktionen gibt es u.a. einige Matchworn-Trikots. 

Zur Auktion ➡️  https://t.co/RCELujcrmk

#fcsp https://t.co/n0YLdJVfjY",,,,,
63,1390248918366269440,RT @FabioDeMasi: Seit 2020 streite ich für Freigabe der Covid 19 Patente für #Impfstoff in Kombination mit Technologietransfer! Dies ist in…,,,,,
64,1390248917074386948,"RT @janaundfischer: Wer keine Zeit für zig ESC-Songs hat, dem reicht auch diese Nummer aus der schwedischen Show 2016, in der Måns Zelmerlö…",,,,,
65,1390248914499129345,Haut gëtt hei a groussen Deeler vun Groussbritannien gewielt!  https://t.co/U0TUnw2HUw https://t.co/EbVafMzHei,,,,,
66,1390248909155545090,"3 Frauen und 3 Männer.

Bei Give CHILDREN a Hand ist alles im Gleichgewicht, ehrenamtlich mit Herz und Deine Spende in guten Händen.

Herzlichen Dank im Namen der Kinder ⭐

https://t.co/qzd00m5HZO https://t.co/svz4Uxf9C8",,,,,
67,1390248904013266950,"RT @ItzKoiiiTime: Die Profis werden zu Experten und mal abwarten ob wir diesen Titel gerecht werden.
Wir würden uns freuen wenn ihr mit dab…",,,,,
68,1390248891610763264,"@Katastrofic222 Hündchen makes a come back im- 😭😭🥺💕💞💓💝💖💗
Stupid drunk childe is so adorable 🥺💕💕",,,,,
69,1390248875601055748,RT @ismail_kupeli: Zeitgleich zur Meldungen zu einem bevorstehenden türkischen Angriffskrieg gegen Nordsyrien / Rojava kommt der türkische…,,,,,
70,1390248875018100738,"https://t.co/sJZQfDw032
spiegelonline hat eine Headline geändert. 

Amazon: Jeff Bezos verkauft Aktien für fast zwei Milliarden Dollar

 Alle Änderungen auf https://t.co/49TqkmDs8c https://t.co/xp978sQG6m",,,,,
71,1390248874892267522,"https://t.co/napKW9gQqd
spiegelonline hat eine Headline geändert. 

Grüne drängen auf Verdopplung des Klimaschutzetats - acht Milliarden Euro bis 2025

 Alle Änderungen auf https://t.co/Zo2IsuOQpo https://t.co/JlbyelOC1y",,,,,
72,1390248867266977798,"RT @klauslederer: Wann folgt die #EU? #Covid_19 #Impfstoffpatente
https://t.co/gSs8nBaAxI",,,,,
73,1390248865085992964,RT @ismail_kupeli: Zeitgleich zur Meldungen zu einem bevorstehenden türkischen Angriffskrieg gegen Nordsyrien / Rojava kommt der türkische…,,,,,
74,1390248859910148098,"RT @MyBeauDes: A misty morning in Hallstatt, Austria 🇦🇹
📷giuliogroebert https://t.co/LIQ5SYQOCS",,,,,
75,1390248854616952833,"@HM52187388 @_A_K_O_N_I_T_ @WUMMSSS Sehr gerne!

https://t.co/NSEByZewJd

Aber warte, ich kann zaubern: keiner meiner geschätzten Diskussionspartner aus diesem Thread wird hierauf noch reagieren😂 viel zu viele Witzfiguren hier, aber alles gut ich mag das",,,,,
76,1390248850573729794,"RT @Gronkh: GARTIC PHONE ☎️ 007: Bobfrau &amp; Blutgetränkte Füße
https://t.co/3an5kGHzSM",,,,,
77,1390248813244391426,"#China #Russland #Bundesregierung #AngelaMerkel #OlafScholz #JensSpahn werden entgegen vorheriger #Weigerung gesichtswahrend Entscheidung US Präsident #JoeBiden #WHO 100 #UNO Staaten folgen #Patentschutz auszusetzen angesichts #Bundestagswahl 26.9.2021
https://t.co/erbOhqvukr",,,,,
78,1390248799143145473,"@GreenSky_Jail Andere Länder haben auf 12 Wochen verlängert: ""Die britischen Behörden vertreten die Auffassung, dass eine solche Verzögerung auf bis zu zwölf Wochen die Wirksamkeit der Impfstoffe nicht beeinträchtigt.""
https://t.co/01TNBAYelL",,,,,
79,1390248797041737731,"Mahmoud, A.-Mössbauer spectroscopy studies of Fe-based electrode material for Li-ion and Na-ion batteries https://t.co/ZRe8kA2u5g",,,,,
80,1390248794227449863,"Impfdrang, Impfneid: Kommt ein Mann zum Frauenarzt https://t.co/gQb2bFfZ5Y via @derspiegel",,,,,
81,1390248789487742982,Bezos’ yacht has a “Support Yacht” https://t.co/Jz8QMKWyXG,,,,,
82,1390248770911281158,"RT @DieserAlman: Bitte spendet / teilt diesen Moneypool Link.
Unterstützt werden @khaanachahiye und @Khalsa_Aid,die Lebensmittel &amp; Support…",,,,,
83,1390248749746753541,"@A_Einzelgaenger Ich glaube FDH heißt einfach ""🤫""",,,,,
84,1390248741286854660,"@Anpatzer @SimoneStribl Naja, was soll er den jetzt machen? Ema Zulassung fehlt. Somit Bestellung obsolet. Hat halt jeder gerechnet, dass die Zulassung kommt. Das kurz a zulasten ist dumm",,,,,
85,1390248740859093000,"RT @DieserAlman: Bitte spendet / teilt diesen Moneypool Link.
Unterstützt werden @khaanachahiye und @Khalsa_Aid,die Lebensmittel &amp; Support…",,,,,
86,1390248735062560769,RT @NiemaMovassat: Daniela #Ludwig in a nutshell: eine Kampagne gegen die Legalisierung von #Cannabis starten und dabei ein Video von @mait…,,,,,
87,1390248719497449478,"RT @derspiegel: »Kein Impfstoff für Kinder, keine Luftfilter für Schulen: Corona hat mit pandemischer Gnadenlosigkeit offengelegt, wie weni…",,,,,
88,1390248708596453382,Nach der Drohung aus Frankreich schickt Boris Johnson Marineschiffe https://t.co/16fc4DhAWU,,,,,
89,1390248689927692290,RT @theliberalfrank: Solidarität mit Joshua #Wong &amp; der Demokratiebewegung in #Hongkong! Auch die Freiheitskämpfer in #Myanmar &amp; #Belarus b…,,,,,
90,1390248672424824835,⁦@barthoaxel⁩ apropos Zerstreutheit:  https://t.co/IALIXB1YCM,,,,,
91,1390248655433650176,"Die Fraktion hat sich enthalten. Dass es noch bessere Wege gibt, die Impfstoffproduktion auszuweiten, sehen Grüne heute immer noch so. Man muss das wohl so verstehen: Das Fenster ist jetzt für die Patentaussetzung auf. Also steigt man durch. What a difference the US makes. https://t.co/lZoRvGYNY7",,,,,
92,1390248653294653449,"Grimmaer Markt (GCPXVV) has a new log
Webcam Photo Taken by Zackeline
""Heute extra der Webcames wegen Grimma einen Besuch abgestattet. Danach ging es auf den Markt und zur Stadtbe...""
https://t.co/aULY6qAIIX",,,,,
93,1390248646160027651,"RT @cturzer: ""Es hätte – bitte festhalten und möglichst nur wutbissfeste Gegenstände in Mundreichweite belassen – rund ein Sechstel des ers…",,,,,
94,1390248635410096128,RT @Phil197797: Ich bin selten wirklich einer Meinung mit Lobo. Und oftmals mag ich seinen Stil nicht. Aber hier trifft er dann mal wirklic…,,,,,
95,1390248629693206540,Fußgänger läuft bei Rot über Ampel: Schwer verletzt https://t.co/j7E4M8DFGm,,,,,
96,1390248627721883653,"RT @derfreitag: „Kein Impfstoff für Kinder, keine Luftfilter für Schulen: Corona hat mit pandemischer Gnadenlosigkeit offengelegt, wie weni…",,,,,
97,1390248580275965953,"Ich wäre gespannt, wie er dann in so einem Flüchtlingsheim klar kommt. 😎
Einerseits weine ich diesem A... keine Träne nach. Andererseits ist das das ärmlichste Armutszeugnis für einen ehemaligen Oberstleutnant, das er sich selbst nur ausstellen konnte. https://t.co/QAmMD9dKD1",,,,,
98,1390248573405700098,Marlene Dietrichs letzte Jahre - DER SPIEGEL https://t.co/k4xWg58NhF,,,,,
99,1390248565436526601,RT @fragdenstaat: Philipp Amthor öffnete im Wirtschaftsministerium Türen für Augustus Intelligence. Zusammen mit @a_watch veröffentlichen w…,,,,,
100,,,1390249608144642053,1390248565436526601,100.0,b26v89c19zqg8o3foswqk5tkvzakh3n29o9hqyvg3530d,
101,1390248556452327433,"RT @gehoerlosenbund: Bei uns sind einige Namensgebärdenvorschläge für die Kanzlerinnen-Kandidatin der @Die_Gruenen , @ABaerbock , eingetrud…",,,,,
102,1390248536411975680,@iohann909 Das Q im Hintergrund auch a G'schmäckle inzwischen,,,,,
103,1390248528233046016,@MlXTAPE3 ja ostdeutschland ist a different bread,,,,,
104,1390248498466013190,"@danintown ein Eilantrag bzgl der Ausgangssperre kam btw von einem ""Genesenen"". Sich also erstmal gesund pflegen lassen und danach Prozesshanselei, um damit den Pflegekräften das Leben noch schwerer zu machen. Wir brauchen mehr solcher Egoisten-Deppen .. #BVerfG https://t.co/pS9O1GSIpS https://t.co/oEgmNyrRTx",,,,,
105,1390248491948072961,"@KindundKittel Wenn ich vollständig geimpft bin dann auch noch die Ergebnisse vom we have a new YouTube channel for my climate activist work... 😂🌻🌳

Nice dass WE zu we wird :D",,,,,
106,1390248485887356931,"Erinnert wird u.a. an Angehörige der 2020 verstorbenen Ehrenbürger Siegmund Rotstein und Justin Sonder. #Chemnitz 

https://t.co/BHwoEatUV4 via @freie_presse",,,,,
107,1390248462545997824,"Warum erinnert mich das an ""Into the Wild""? 
#Aussteigerschicksal #Utah

Suchaktion in Utah: Vermisste Frau nach fünf Monaten in Canyon entdeckt https://t.co/P3MynRXlwt via @derspiegel",,,,,
108,1390248446712483853,😭😭😭SPIEGEL-Umfrage: Union und Grüne liegen wieder nahezu gleichauf https://t.co/JuX1aggErI,,,,,
109,1390248438458052610,@minzyminzy11 SAME!! blair waldorf is a legend,,,,,
110,1390248438412062720,"@iqwig @dg_mecfs @MMissingGermany Das war keine Kritik. Sondern Ausdruck einer Sorge. Weil vieles in der Vergangenheit in Bezug auf #MECFS unterschätzt worden ist (Vorsichtig ausgedrückt). Auch z.B Überschneidungen zu u.a. #EDS #Lyme #MEspine #MCAS etc. Denke, dass Sie das berücksichtigen. Vielen Dank!",,,,,
111,1390248434188394506,RT @NiemaMovassat: Daniela #Ludwig in a nutshell: eine Kampagne gegen die Legalisierung von #Cannabis starten und dabei ein Video von @mait…,,,,,
112,1390248431323602946,"RT @LTVSACHSEN: Was gibt's neues im sächsischen #Tourismus? U.a. #Wettbewerb ""Umdenker, Anpacker, #Mutmacher gesucht!""@IHKDresden, #Azubi-D…",,,,,
113,1390248425892065285,"RT @derspiegel: »Kein Impfstoff für Kinder, keine Luftfilter für Schulen: Corona hat mit pandemischer Gnadenlosigkeit offengelegt, wie weni…",,,,,
114,1390248418837209089,"GARTIC PHONE ☎️ 007: Bobfrau &amp; Blutgetränkte Füße
https://t.co/3an5kGHzSM",,,,,
115,1390248403439964160,"https://t.co/BqkH55kI9f: Stock changed from ""Ware neu eingetroffen, in Kürze versandfertig, ausschließlich Versand"" to ""Auf Lager, ausschließlich Versand"" at 12:13:43.402+02:00 https://t.co/1TL4eo4xc8 [A] #rx6000tracking_region_de #RX6000 #Radeon",,,,,
116,1390248390705942528,"Die Spitäler sind v.a. im Osten weiterhin stark belastet und bleiben es wahrscheinlich den ganzen Sommer. Mit sinkenden Covid-Zahlen (ohne Öffnungssschritte) müssten zigfach Routine-OPs nachgeholt werden.

Durch die Öffnungen steigen aber die Zahlen wieder.",,,,,
117,1390248389141573637,RT @tomgara: Jeff Bezos is so rich that his yacht owns a yacht https://t.co/VySrZiH59e https://t.co/ROnIg5FDdm,,,,,
118,1390248372787834885,BLONDSEOK HOLYSHIT WHAT A BEUAUTIFULBMAB https://t.co/JjVSHXLnbb,,,,,
119,1390248367251288065,"RT @Bscx_space: NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT NFT 
&gt;&gt;&gt;&gt; #MartX is a very advanced…",,,,,
120,1390248361282965505,@noturmeen @Z_O_H_A_I_B Jbh😭🖐😂😂bas pehchana ab h,,,,,
121,1390248360410558466,"RT @JZ_Lpz: Die schleifende Front über den Alpen hat etwas Neuschnee hinterlassen:
https://t.co/iWyr0aBuBm
Mit dem Warmluftvorstoß am Woche…",,,,,
122,1390248354303692800,"Eilat Urlaub: Die besten Touren nach Jordanien und Ägypten, coole Spots in Eilat! https://t.co/nzlgmV5Cqy",,,,,
123,1390248352936247299,"RT @artemi_ecrit: Jedes Mal, wenn ich mich einfach gleich mal selbst als #rechts u konservativ bezeichne, antwortet man mir mit diesen Beke…",,,,,
124,1390248339967561731,"Morgen, 19 Uhr: Auftakt zur virtuellen Veranstaltungsreihe im Rahmen von ›Narrating Africa Step II‹. Mit P. Olschowski, Staatssekretärin MWK Ba-Wü, N. Mlambo (Uni Namibia), A. Bühler-Dietrich (Uni Stuttgart) &amp; S. Richter (DLA). Mehr und Einwahl-Link: https://t.co/P54IPIo6PO https://t.co/7JShrLnIBR",,,,,
125,1390248320958926848,@S_L_A_R_dottir Alles überstanden?,,,,,
126,1390248302780821507,"RT @Antikalypse: Gestern noch trafen sich die SPD-Schwergewichte Schröder und Gabriel mit ihrem AKP-Buddy zum Tee; heute die Nachricht, das…",,,,,
127,1390248301040226308,@paolo_picasso_ Dazu müsste einem a) egal sein was der Fellner schreibt und b) nicht egal sein wenn Frauen Gewalt und Mord ausgesetzt sind... not the other way around wie bei der Regierung,,,,,
128,1390248286490136578,"Für die Umsetzung dieses Projekts in weiteren Bezirken setze ich mich mit aller Kraft ein. 

V a ist jedoch Frauenministerin #Raab gefordert endlich klare Zeichen in Sachen Budgeterhöhung zu setzen, anstatt m „Motivforschung zu Frauenmorden“ vom eigentlichen Problem abzulenken 🤬",,,,,
129,1390248277518520320,Familljenmembre vu #COVID19 Patiente waarden zu New Delhi op d’Nofëlle vun de Sauerstofffläschen. D’UNICEF ass op der Plaz fir ënner anerem Sauerstofffläschen an déi iwwerlaaschte Gesondheetszentren a ganz #Indien ze bréngen. Och dir kënnt mathëllefen👉https://t.co/iki6C36850 https://t.co/lL5HoWJ9lU,,,,,
130,1390248274590932995,"@hccd007 @AntiAtomKA @MoormannRainer @kindofmagic4u @OliverHaas19 @dpomondi @Nuklearia @Germ_an_gst @s04paps @fwieschollek @janusPrime @Rainer_Klute @ForchheimEka @EricDanielski @SebastianWetz @Klima_Mahner @FridayForFuture @BjrnPeters3 @DieHumanisten Das mit dem träge oder nicht - es entscheided sich in den nächsten 5 Jahren, ob die Gleichung eben eine exponentielle Entwicklung hergäbe. 
Dazu muss sehr vieles geändert werden, wie wir schon lange diskutieren. V.a. rechtlich, aber auch Personalkapazitäten.",,,,,
131,1390248274381217809,"@jenslehmann hallo jens, das ist mehr als peinlich. wenn du nur einen funken anstand hättest/hast:
a) entschuldigung
b) rücktritt von allen positionen bis auf weiteres zum lernen und nachdenken
c) großzügige spende (einige zhntsd. mindestens) an zb @ISDBund",,,,,
132,1390248265518653441,☝Gemeinsam für ein gutes Kita-Gesetz! Unser Abteilungsleiter Dominik Baier diskutiert heute Abend u.a. mit der Grünen-Landtagsfraktion über das #NKitaG.📣 Anmeldungen sind noch möglich! https://t.co/8ifjEhIBfh,,,,,
133,1390248264293888000,@xFibii Du denkst dir so „Bitch I'm a big gangsta“ (jz Rechtschreibfehler frei),,,,,
134,1390248261458534401,"RT @DaFeid: 25/Anhang 14

Washington Times:

""Gouverneur von Florida, Ron DeSantis:
""Willkommen in der Oase der Freiheit! Florida hat es ri…",,,,,
135,1390248249919827968,WHAIRGSVXM WA N DE H Q&amp;A E HI WAX E INC GE KG SDN,,,,,
136,1390248247885717507,"Amazon (de): Stock changed from ""Auf Lager."" to ""Lieferbar ab dem 23. Mai 2021."" at 12:13:06.273+02:00 https://t.co/rByk5oUWbI [A] #amd5000tracking_region_de #amd5000tracking_oos #Ryzen5000 #AMD",,,,,
