,id,text,newest_id,oldest_id,result_count,next_token,withheld
52,1393716463802912780,"@DeutscheBank The injustice of one place is a threat to justice everywhere.

Bir yerin adaletsizliği, her yerde adalete bir tehdittir.

L'injustice d'un endroit est une menace pour la justice partout.

Die Ungerechtigkeit eines Ortes ist überall eine Bedrohung für die Gerechtigkeit.
#HearGaze",,,,,
53,1393716442827218948,@dw_learngerman a) halb zwölf,,,,,
54,1393716439811608581,@A_Mac_0079 twunk,,,,,
55,1393716382097944588,"RT @Strack_C: Er ist unser DW-Kollege. Und nun muss er in #Belarus ins Gefängnis, weil er seine journalistische Arbeit getan hat. 

Respekt…",,,,,
56,1393716377727508483,ich nachdem ich herausgefunden habe dass ich die selbe persönlichkeit wie bella swan habe tHeRes a pOsSibiLity https://t.co/NQlYrHzaVu,,,,,
57,1393716342285651971,"@JokerSpl_ @H3shu4 @nero_c_h_a_n_ @mevlingo früher als hobby so aber nicht ""competetive"" yk",,,,,
58,1393716323696398340,"@GoldmanSachs @FoxNews @AmericaNewsroom @DanaPerino The injustice of one place is a threat to justice everywhere.

Bir yerin adaletsizliği, her yerde adalete bir tehdittir.

L'injustice d'un endroit est une menace pour la justice partout.

Die Ungerechtigkeit eines Ortes ist überall eine Bedrohung für die Gerechtigkeit.
#HearGaze",,,,,
59,1393716269086613506,"RT @energieexperten: CO2-Preise steigen, Kohle geht vom Netz, Trassen fehlen, zu wenig Erneuerbare, zu wenig Gaskraftwerke. Desaströse Ener…",,,,,
60,1393716255916531717,"@WorldBank The injustice of one place is a threat to justice everywhere.

Bir yerin adaletsizliği, her yerde adalete bir tehdittir.

L'injustice d'un endroit est une menace pour la justice partout.

Die Ungerechtigkeit eines Ortes ist überall eine Bedrohung für die Gerechtigkeit.
#HearGaze",,,,,
61,1393716197204561922,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
62,1393716196139220994,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
63,1393716191290662915,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
64,1393716181253586946,@__Funmi__A 😂😂 abeg o,,,,,
65,1393716172621758464,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
66,1393716169413103619,"@TheOfficialSBI The injustice of one place is a threat to justice everywhere.

Bir yerin adaletsizliği, her yerde adalete bir tehdittir.

L'injustice d'un endroit est une menace pour la justice partout.

Die Ungerechtigkeit eines Ortes ist überall eine Bedrohung für die Gerechtigkeit.
#HearGaze",,,,,
67,1393716153625759754,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
68,1393716119165358083,"RT @BHXX57: #N1505 #Nbg1505 #Nürnberg

Falls diese #Querdenken-Demo heute in #Nuernberg stattfinden sollte hier schon mal ein Gruß von Chri…",,,,,
69,1393716109354876929,RT @WerteUnionNRW: Daniel Günther sprach sich kürzlich bei Markus Lanz gegen seinen Parteikollegen Hans Georg #Maassen  und für die Bewerbe…,,,,,
70,1393716106712526851,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
71,1393716054136864774,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
72,1393716030850088974,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
73,1393715930467905537,RT @NotHoodlum: Hitler coined the expression ‘A Big Lie’ große Lüge in Mein Kampf. Appropriate his fan club would redeploy this propaganda.…,,,,,
74,1393715928832126978,"Amazon (de): Stock changed from ""Lieferbar ab dem 29. Mai 2021."" to ""Gewöhnlich versandfertig in 2 bis 3 Tagen."" at 01:52:25.859+02:00 https://t.co/rByk5oUWbI [A] #amd5000tracking_region_de #Ryzen5000 #AMD",,,,,
75,1393715910318477316,RT @catchomania: TKVR:LNDN @WWENXT #TakoverLondon #NXTgoesWELF https://t.co/ry4BwF7XFa https://t.co/jSw1cKY9gy,,,,,
76,1393715909429272577,Fück Gal Gadot and also Wonder Woman 1984 was a POS dreck movie,,,,,
77,1393715899530686468,u.a. Diese Szene war der Knaller! Ich konnte mich nicht mehr einkriegen 😂😂😂 @Cutless8 @DennisWerth_ https://t.co/3MMVn17HKX,,,,,
78,1393715865535881216,"the kiyoto heist (prod. by kiyoto), a playlist on #SoundCloud https://t.co/x5Fzkg3c7I",,,,,
79,1393715829640937473,"MIREN A MI BB, AIDKS9AKQIS &lt;3 https://t.co/kxTWdiYERP",,,,,
80,1393715783612645376,"@Spurzinho Rangnick = Beau jeu, Il a construit : Hoffenheim, Salzbourg et Leipzig. À la base du Gegenpressing. A inspiré : Klopp, Flick, Nagelsmann, Marsch, Rose... mais certain veulent Potter https://t.co/tgHrVLDe0c",,,,,
81,1393715753971503107,"@NICKMERCS @Activision The injustice of one place is a threat to justice everywhere.

Bir yerin adaletsizliği, her yerde adalete bir tehdittir.

L'injustice d'un endroit est une menace pour la justice partout.

Die Ungerechtigkeit eines Ortes ist überall eine Bedrohung für die Gerechtigkeit.
#HearGaze",,,,,
82,1393715750809096194,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
83,1393715723814440961,"Are you waiting for all of Palestine  to disappear to make a sound?You have been silent for years, isn't it enough now

Warten Sie darauf, dass ganz Palästina verschwindet, um Lärm zu machen?Sie haben jahrelang geschwiegen, ist das nicht genug?
#HearGaza
#GenociedinGaza",,,,,
84,1393715694085316621,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
85,1393715653685780481,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
86,1393715562916757506,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
87,1393715511750500352,@a_ka_es 2018! - Da gab es in #MOers auch ein (jahrelanges) legendäres #OpenData &amp; #Schule Projekt. #datenmachenschule https://t.co/iWDCoyy20O,,,,,
88,1393715497196195845,Ökumenischer Kirchentag in Frankfurt: Diskussion zum Klimaschutz u.a. mi... https://t.co/a646pbpp7b via @YouTube,,,,,
89,1393715416137150468,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
90,1393715329893904390,RT @NotHoodlum: Hitler coined the expression ‘A Big Lie’ große Lüge in Mein Kampf. Appropriate his fan club would redeploy this propaganda.…,,,,,
91,1393715322251788289,"""Pandemiepolitik Die deutsche Rentokratie, jetzt auch mit Corona-Topping"" https://t.co/IVMqKP6xB2 (via @pocket) #justread",,,,,
92,1393715310348447746,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
93,1393715284901519360,@dw_learngerman a) versprochen,,,,,
94,1393715271265832961,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
95,1393715222192562177,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
96,1393715219600400387,"Ich habe mich sehr gefreut mit meinem Freund Carl A. Fechner im TV-Studio Andernach zur Serie ""1,5°C-Ziel"" erneut zusammen kommen zu dürfen, https://t.co/5S2dyZU0aE @sfv_de @EEemag @bundnis @energienetz @EUROSOLAR_D @DGS_LV_NRW",,,,,
97,1393715217218035712,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
98,,,1393717561917857792,1393715217218035712,98.0,b26v89c19zqg8o3foswrtxa4vygjxam85ene4jlsbvam5,
99,1393715194464018435,RT @daurenfucks: A KERLINE KKKKKKKKKKKKKKKKKKKKKKKKKK https://t.co/EGfItH22Bx,,,,,
100,1393715122355462147,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
101,1393715115686498304,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
102,1393715114449285121,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
103,1393715098137542656,"RT @Revo_Evo_Lutzer: @BernieSanders Thumbs up Bernie!
From a German political Pirate!

(Piratenpartei Deutschland)",,,,,
104,1393715079212851202,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
105,1393715050725224448,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
106,1393715040293904384,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
107,1393715026855350273,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
108,1393714966482534400,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
109,1393714911432351754,"@Skykrome g
  u
t 
  e

  n
a
  c
h
   t

   h
i
   m
m
    e
l
   c
r
   o
m
    e
!",,,,,
110,1393714911042326530,wie kann man‘s verhindern gefühle bei f+ zu catchen?🤠 asking for a friend,,,,,
111,1393714906814287873,@ReallyAmerican1 Modern a,,,,,
112,1393714896643280904,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
113,1393714880230920196,RT @NotHoodlum: Hitler coined the expression ‘A Big Lie’ große Lüge in Mein Kampf. Appropriate his fan club would redeploy this propaganda.…,,,,,
114,1393714846126981120,"@silv_den_ Kommentare unter AfD-angreifenden Tweets meist nur Androhung des baldigen Todes der tweetenden Person, da ist das hier nicht ganz dasselbe Niveau, aber ja. Die Tendenzen sind jaschon ne Weile klar. V.a. problematisch da die FDP im Gegensatz zu AfD überall anerkannt ist :(",,,,,
115,1393714818398539778,Was hat sich Fero eig bei der Aufnahme von a pe din qysh gedacht digga Deka einfach,,,,,
116,1393714810228027393,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
117,1393714767014019080,A.B.S. Reparatursatz Bremssattel 43053 für AUDI MINI VW DACIA JEEP OPEL FORD 6X1 #ebay https://t.co/trjQNuA2vf,,,,,
118,1393714764983984134,"@tagesschau Diese Partei ist nicht wählbar... und war es die letzten 20 Jahre genaugenommen auch nie. #FDP = Klientelpolitik, keine Verantwortung, hohle Versprechen!
https://t.co/1yCs2e9mOX",,,,,
119,1393714713960370178,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
120,1393714691638272002,Antes de reponderle a Klaus. https://t.co/n1TcW7cp3E,,,,,
121,1393714662743674880,RT @NotHoodlum: Hitler coined the expression ‘A Big Lie’ große Lüge in Mein Kampf. Appropriate his fan club would redeploy this propaganda.…,,,,,
122,1393714646331248640,RT @NotHoodlum: Hitler coined the expression ‘A Big Lie’ große Lüge in Mein Kampf. Appropriate his fan club would redeploy this propaganda.…,,,,,
123,1393714644141883396,RT @NotHoodlum: Hitler coined the expression ‘A Big Lie’ große Lüge in Mein Kampf. Appropriate his fan club would redeploy this propaganda.…,,,,,
124,1393714596914008064,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
125,1393714581797752834,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
126,1393714547991748608,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
127,1393714526764224512,"@GreggyDevynCJWW A nice, roadtrip Pfizer!",,,,,
128,1393714512612765696,"Wenn man die Leute nicht mitnehme, könne dies dazu führen, »dass irgendwann vielleicht die Klimaleugner die Mehrheit haben«, sagte Merkel. Das wolle sie auf keinen Fall.
https://t.co/RREW75Q3gm",,,,,
129,1393714509596987397,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
130,1393714494795354115,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
131,1393714491716681735,RT @NotHoodlum: Hitler coined the expression ‘A Big Lie’ große Lüge in Mein Kampf. Appropriate his fan club would redeploy this propaganda.…,,,,,
132,1393714441083043841,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
133,1393714429456437248,"RT @weltenlehrer: @PhilHackemann @ABaerbock Welche Eliteuniverität, diese hier? London School of Economics and Political Science? Prominent…",,,,,
134,1393714402780717056,"A. Lange &amp; Söhne Datograph. (€81,000) @watchfalcon #alangesohne #haulogerie https://t.co/WvFsEqGenT",,,,,
135,1393714378797576193,RT @jramblove: Baekren's power in a photo https://t.co/uTbnmByLm3,,,,,
136,1393714377132494851,"SOCCER MATCHES 5/16/21:
BUNDESLIGA:
BORUSSIA DORTMUND
RB LEIPZIG
BUNDESLIGA 2:
SANDHAUSEN
ST. PAULI
BOCHUM
FORTUNA DUSSELDORF
GREUTHER FURTH
HAMBURGER
HOLSTEIN KIEL
EINTRACHT BRAUNSCHWEIG
SERIE A:
US SASSUOLO CALCIO
SSC NAPOLI
AC MILAN
BENEVENTO",,,,,
137,1393714366650929152,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
138,1393714358786658305,"@aka_Riley Flick ws a former Bayern player, Kovac (before flick) also.",,,,,
139,1393714311810490368,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
140,1393714295175843849,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
141,1393714288120897536,RT @kendrickstephan: Chrystian is such a fine goofball 😅🔥😌,,,,,
142,1393714251907403776,Drinking a Weizen by Flensburger Brauerei Emil Petersen @ Untappd at Home — https://t.co/pX18zBycEi,,,,,
143,1393714209763045376,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
144,1393714167979331588,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
145,1393714107258490883,@gramich @gilnogueiraofc MANDA A TAG GRAMICH!,,,,,
146,1393714102854422534,"RT @FWarweg: .@IDF hat heute gezielt den 4. Wohn- und Büroblock in #Gaza komplett zerstört, in dem sich zahlreiche int. Medienhäuser eingem…",,,,,
147,1393714098307846146,"@bblankcore Bryan: ... A campfire?
Inmo: LET’S GATHER ‘ROUND THE CAMPFIRE AND SING OUR CAMPFIRE SONG-",,,,,
148,1393714095766085632,@Greenbanana_LP Spiegel (oder so k.A),,,,,
149,1393714094746779654,"@bryanadams The injustice of one place is a threat to justice everywhere.

Bir yerin adaletsizliği, her yerde adalete bir tehdittir.

L'injustice d'un endroit est une menace pour la justice partout.

Die Ungerechtigkeit eines Ortes ist überall eine Bedrohung für die Gerechtigkeit.
#HearGaze",,,,,
150,1393714094054776837,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
151,1393714088946114561,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
152,1393714058696736773,@IUBWORKS Order a falafel sandwich,,,,,
153,1393714057090318336,"RT @falter_at: ""Hallo! Hier spricht Sebastian"" Wenn der Kanzler in der Redaktion anruft: 9 Journalistinnen und Journalisten haben @barbarat…",,,,,
154,1393714054582181892,"RT @Psychologists4F: A. Merkel fürchtet: zu schnelle Einführung v Klimaschutzmaßnahmen könnte Klimaleugnung Auftrieb geben.

Aus psych. Per…",,,,,
155,1393714042422894593,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
156,1393714028237688834,RT @NotHoodlum: Hitler coined the expression ‘A Big Lie’ große Lüge in Mein Kampf. Appropriate his fan club would redeploy this propaganda.…,,,,,
157,1393713969236426755,"RT @Gegen_die_AfD: VS- Thüringen @Stjkramer  musste seine Kandidatur für die #SPD aufgrund einer Bedrohungslage gegen ihn zurückziehen, dab…",,,,,
158,1393713907886350344,@Philip_Flacke @a_nnaschneider Den Rundfunkbeitrag zu senken genügt nicht. Dieser muss natürlich gleichzeitig mit einer Reform des ÖRR einhergehen. Dann klappt's auch wieder mit den kritischen Beiträgen im ÖRR.   ;),,,,,
159,1393713902333140992,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
160,1393713860583043072,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
161,1393713831415799810,"@Philip_Flacke @a_nnaschneider Sparen Sie sich die letzte Bemerkung.
Die Welt wird nicht zusammenbrechen, wenn man den deutschen, krebsartig wuchernden ÖRR verkleinert.
Siehe USA, siehe Großbritannien.",,,,,
162,1393713819944472576,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
163,1393713751464030214,"Für diejenigen, die die Bücher noch nicht kennen: Hester, von einem verheirateten Mann schwanger, weigert sich den Namen des Mannes zu nennen. Aus diesem Grund wird sie gezwungen, zur Zuschaustellung ihrer Schande, ein scharlachrotes A zu tragen. https://t.co/zKHDAPRVpH.",,,,,
164,1393713736217673730,"RT @CDU: In unserer Runde ""Mehr Nachhaltigkeit durch #Kreislaufwirtschaft"" geht's Montag 19 Uhr v.a. darum, wie wir Plastik vermeiden. Mit…",,,,,
165,1393713723643207684,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
166,1393713706434015233,"RT @Ltc_Hicks: Die Invasion des Gazastreifens: Teil einer umfassenderen israelischen Geheimdienstagenda
Von Prof. Michel Chossudovsky

http…",,,,,
167,1393713673055744000,"Albert Edelfelt, Portrait Studie of J. von Born https://t.co/kGJlVk15xF #museumarchive #finnishnationalgallery https://t.co/F4vUYt5ACX",,,,,
168,1393713665698893824,@eat_a_brick_h0e gibts nich,,,,,
169,1393713627450970116,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
170,1393713617611202561,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
171,1393713585583534089,"Hawthorns as West Brom manager.

➡️Among all managers Liverpool's Jürgen Klopp has faced at least five times in his league managerial career, only against Bert van Marwijk (0%) and Lorenz-Günther Köstner (14%) does Klopp have a lower win ratio than he does against Sam (2/3)",,,,,
172,1393713583775756289,RT @mendespier: A Samantha Schmütz expondo nos stories🗣 https://t.co/81pmmHFjRi,,,,,
173,1393713578025304065,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
174,1393713548019314689,"RT @raulde: ""I-i-i-ch-ch-ch ha-a-a-a-a-s-s-s-s-e-e-e-eeee-e Ko-o-o-o-pf-stein-pfla-aaaa-aaas--te-e-ee-er!""

(Ich hasse Kopfsteinpflaster!)…",,,,,
175,1393713437625274371,RT @frabigol: VENI A JUGAR BAYERN MUNICH https://t.co/E76LCboFFQ,,,,,
176,1393713434370400257,"@BernieSanders Thumbs up Bernie!
From a German political Pirate!

(Piratenpartei Deutschland)",,,,,
177,1393713381169717248,RT @Ethikcoach: Fossile Großkonzerne wussten früh über den Klimawandel Bescheid - doch die Öffentlichkeit täuschten sie jahrzehntelang. Bis…,,,,,
