,id,text,newest_id,oldest_id,result_count,next_token,withheld
24,1391542454642434050,"RT @gerechtGericht: Beschreiben Sie den Demokratiezustand in Putins Russland in 5 Wörtern:

""Nawalnys Ex-Arzt nach Jagdausflug vermisst""…",,,,,
25,1391542433612275724,RT @radiojondeek: Kevin Kopps is a cyborg.,,,,,
26,1391542407330729985,"@cinnyswer nn, a wilde",,,,,
27,1391542378591408133,RT @truehollywoodla: (ABBA new music coming in 2021 confirms Björn Ulvaeus: ‘Such a strong bond between us’) - https://t.co/M3gdCKb43i,,,,,
28,1391542359016497155,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
29,1391542306147295232,Echen a @IvanDuque https://t.co/PHlPHchJv3,,,,,
30,1391542300459872257,"RT @DavidNaujeck: Hallo, @Tagesspiegel ,noch jemand zu Hause? Findet ihr es nicht auch etwas ""schwierig"", dass ihr ein Gastbeitrag zu @dwen…",,,,,
31,1391542156746235906,RT @Libra08101: Klaus Schwab speaks during the July #WEF &amp; says there will be a cyber attack which will be much worse than the #COVID19pand…,,,,,
32,1391542121665007616,"Pandemie-Politik: Die deutsche Rentokratie, jetzt auch mit Corona-Topping - DER SPIEGEL - https://t.co/tV9IYb2z88",,,,,
33,1391542114215874565,RT @derspiegel: Die EU-Außenminister wollten die umstrittene Wahlrechtsreform in Hongkong gemeinsamen kritisieren – doch Ungarn blockierte…,,,,,
34,1391542105609224199,RT @ulle_schauws: Die Lage bei einer ungewollten Schwangerschaft wird immer schwieriger. Mit @GrueneBundestag fordere ich in unserem Positi…,,,,,
35,1391542098919297024,RT @JerryOlsson: ABBA new music coming in 2021 confirms Björn Ulvaeus: ‘Such a strong bond between us’ https://t.co/fCS1rR4V7K #ABBA #NewMu…,,,,,
36,1391542054530998277,RT @thejoshuablog: Via @RawStory: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/kiwhrtTszM | #politics #t…,,,,,
37,1391541951414013953,"RT @SeebrueckeFfm: 🇮🇹 #Lampedusa: Autonome Ankunft von über 1.000 Menschen in 5 Std. seit dem frühen Morgen:

1 Boot mit 300+ Pers.
1 Boot…",,,,,
38,1391541942652084224,@trainee_a kangen,,,,,
39,1391541859155988481,Boosie gon kill dat nigga in a verzuz https://t.co/6PXAXZQ9fV,,,,,
40,1391541856908029954,"@DBashIdeas @Rabbishish ""Emden, Eibeschutz and Eminem walk into a shul...""",,,,,
41,1391541613143470082,"RT @CPRSchmid: Wenn wir das #CO2Gesetz ablehnen, verlieren (a) die Etatisten und (b) die auf Subventionen hoffende Lobby für erneuerbare En…",,,,,
42,1391541612799352834,@trainee_a kangen,,,,,
43,1391541596680822785,"Meine Ma kam Donnerstag weinend zu mir und sagt ""Ich hatte so eine Angst, dass du dir irgendetwas antust"" and I dont know how to process that bc my therapist aint giving me a damn appointment",,,,,
44,1391541539898331141,"Thomas Carle: DEINE EMOTIONEN FOLGEN DEINEM KÖRPER. PROBIER ES MAL."" | Danke: A. Kaiser | 2031 | https://t.co/gRNVYdE8Mm
#motivation
#chance https://t.co/solrycCCfr",,,,,
45,1391541461955481602,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
46,1391541416342470664,"RT @ColetteMSchmidt: In Deutschland eine Satiresendung über ein höchst bizarres Land, in Österreich einfach nur die Abendnachrichten der le…",,,,,
47,1391541380682424320,RT @thejoshuablog: Via @RawStory: Robert Reich labels SNL host Elon Musk a 'modern-day robber baron' https://t.co/kiwhrtTszM | #politics #t…,,,,,
48,1391541297635282947,Künstlersozialkasse: Geld hinzuverdienen soll nicht mehr so schnell bestraft werden - DER SPIEGEL https://t.co/kAayQxDhsW https://t.co/brdarvMVdZ,,,,,
49,1391541296444096513,Kombucha - Mother Kombucha - Turmeric Ginger Lemon - FL - n/a - $5.50,,,,,
50,1391541087496413184,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
51,1391540987479085058,RT @derspiegel: Für seine jüngste Entgleisung droht Boris Palmer bei den Grünen der Rauswurf. Der Tübinger Oberbürgermeister räumte nun ein…,,,,,
52,1391540866733379584,"RT @bimedotcom: AI: Preventing a Frankenstein’s monster https://t.co/cQUdVf1Vcm via @TechNative

#AI #MachineLearning #DeepLearning #DataSc…",,,,,
53,1391540859716309001,"RT @LoneWolfBOC: @maxroland20 Queer ist nicht schwul. Queer ist ein linksradikales Konzept, das Homosexualität durch eine willkürliche Unde…",,,,,
54,1391540808646598656,RT @GeorgineKellerm: Es ist NORMAL trans zu sein. Und es ist total NORMAL anders zu sein. 💃💃💃 Just a reminder. 🥰 https://t.co/AX5Zzwqvj7,,,,,
55,1391540806054449159,RT @artemi_ecrit: 100Tausende tragen hier seit Monaten ihren einsamen Kampf um die eigene Existenz aus u #AnneWill lädt die #Neubauer ein.…,,,,,
56,1391540805526081538,Young Frankenstein is a classic Gene Wilder film.,,,,,
57,1391540764400930823,"RT @TSN_Sports: Tim Stützle (19 years, 113 days) is the youngest player in Sens franchise history to record a hat trick! 🔥 https://t.co/EAn…",,,,,
58,1391540749871861762,"RT @k_stukenberg: „Ist die Regierung bereit, mit einem Emissionsbudget zu arbeiten?“

Eine Frage, die noch immer unbeantwortet ist ­- die a…",,,,,
59,1391540731869859844,"Ich bin 20, fast 21. Und ich kann dir sagen erst jetzt wäre ich bereit für eine Beziehung. Mein Kopf ist gerade so klar. Ich fühle mich endlich fest in meinem Leben. An vielen Sachen muss ich arbeiten. Aber genau das macht das Leben doch Lebenswert. Today is a good day! 
Guna ♥️",,,,,
60,1391540689314492419,"Wohl wahr, jedenfalls aber intelligentere Leute als diese TürkisBraunen fpövp ScheinKoriphäen a la #raab , Schramböck, Köstinger, Tanner, Edtstadler, und so, sind möglich einzusetzen.... https://t.co/TdooHS3vEU",,,,,
61,1391540673669644288,RT @Brandon11977715: Gina being a Unaware bottom Heavy klutz #fartfetish https://t.co/pgTjp6M90m,,,,,
62,1391540672893685763,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
63,1391540650856882182,RT @JetPhotos: A Bombardier Global 7500 landing in Las Vegas. https://t.co/WNkhfMnH5g © Jet92 https://t.co/IH5bAtqlpt,,,,,
64,1391540623778275330,Corona-Krise: Christian Drosten glaubt an guten Sommer in Deutschland https://t.co/Ur5EjZIopt,,,,,
65,1391540551023923201,"I'd like a frend registration for Pokémon GO.

2878 6326 1529

#PokemonGOfriends",,,,,
66,1391540533051412481,RT @KollektivFfm: Zu #ffm0105 sprachen wir u.a. mit @WerHatDerGibt @FstreikF @A_DemosanisFFM über #Enteignung #Umverteilen #CareRevolution…,,,,,
67,1391540525535309827,"@JulianLotze @LarsWienand @mondphasenspiel Exakt das hat Luisa Neubauer Maaßen vorgeworfen: das Verbreiten u. a. von antisemitischen Inhalten. Nicht ein Antisemit sein.

Hier gibt es Stichpunkte für Interessierte:

https://t.co/uegOAiFdvX",,,,,
68,1391540434556628993,"@_sparklingjo no bro my life is falling apart, im currently dropping out of a lot of my important classes weil ich nix auf die reihe bekomme aber bro es gibt keinen grund sich vor leuten anders und 'besser' zu zeigen (did i miss the point i think i did)",,,,,
69,1391540414784671746,"@Joldjirl @Wissing Rassismus ist keine Meinung:
https://t.co/rXgpGZtcKk",,,,,
70,1391540374154448897,RT @shyoackerman: bundas?? bundas!! bundas...bundas &lt;33 b-u-n-d-a-s! bundas  ♥︎ bundas.,,,,,
71,1391540369687519233,"List from Aaron Portzline:

https://t.co/XMObIkr6Wn",,,,,
72,1391540357435887623,@korewaimouto a horrendous franken-burger!,,,,,
73,1391540329824886785,RT @triplegeyser: hnhngnngnnfff drawing pixel art while drunk was a mistake https://t.co/HLBX4wTTFL,,,,,
74,1391540292101234691,"Thomas Carle: https://t.co/gwE99sLBhC ""If You WANT: Follow on Instagram for more Inspiration."" -  Du rufst Deinen Wachdienst unbemerkt für Hilfe."" | Danke: M. Fuchs | 3069 | For a secure World. Thomas
#security
#alarmanlage https://t.co/NOi41FHx6G",,,,,
75,1391540254465789957,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
76,1391540234354049024,"schlagen = 1. to hit, to punch 2. to beat (in game)

Daniel ist so ein Tollpatsch! Er hat sich beim Golf spielen selbst bewusstlos geschlagen.
= Daniel is such a clumsy person! He knocked himself unconscious while playing golf. https://t.co/5wbdWP035Z",,,,,
77,1391540231543918599,"RT @geiger_harald: „Sangju Police Station: Punish the murderer who dragged a dog to her death with  Hyundai Galloper in Sangju, Korea” - Je…",,,,,
78,1391540185188298753,"Tomb of Gül Baba, Budapest, Hungary.
The northernmost Islamic pilgrimage site in the world.

Gül Baba was a member of Bektas Dervish Order, who died in Ottoman Buda in 1541 AD. https://t.co/c3la2q96tP",,,,,
79,1391540169321369600,"@slytheriza O user, mds a fancam pftaaa",,,,,
80,1391540046122131458,Alert: TRAUMA ALERT @ 1414 59 ST S Tac: B Sent: E17 370 https://t.co/LOT0mbRHKI,,,,,
81,1391540040862416896,"RT @k_stukenberg: „Ist die Regierung bereit, mit einem Emissionsbudget zu arbeiten?“

Eine Frage, die noch immer unbeantwortet ist ­- die a…",,,,,
82,1391540038840770563,RT @redlightzoolez: A wolfman and his prey #Josuhan #仗露 https://t.co/yxfXQvhPOZ,,,,,
83,1391539997321355266,"@ZDFheute Vor was suchen die ""Flüchtenden"" ""Schutz""?
Die meisten seien Tunesier und aus Bangladesh. 
Gibt es in Tunesien Krieg, Verfolgung ?

Was bezwecken Sie als ZDF heute mit ihrer die Realität verzerrenden Sprache?
Die massive Zuwanderung ist für Wortwahl à la EKD zu ernst.

Lampedusa",,,,,
84,1391539985275187203,RT @secondparrot: @smc429 @ImJeffRussell1 Rachel was also a Rhodes Scholar.,,,,,
85,1391539925384933376,"RT @k_stukenberg: „Ist die Regierung bereit, mit einem Emissionsbudget zu arbeiten?“

Eine Frage, die noch immer unbeantwortet ist ­- die a…",,,,,
86,1391539921874300933,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
87,1391539907433308167,RT @JetPhotos: A Bombardier Global 7500 landing in Las Vegas. https://t.co/WNkhfMnH5g © Jet92 https://t.co/IH5bAtqlpt,,,,,
88,1391539871299391492,@tiradentes_a mds dx eu dar RT,,,,,
89,1391539837241593858,RT @MyBitcorn: $DGB under 1$ is a crime!😎,,,,,
90,1391539812839182337,RT @DieterSteffmann: Wahlsiegerin kündigt Referendum an: Schottland auf dem langen Weg zur Trennung https://t.co/M2hWNmHQFl,,,,,
91,1391539789053276160,"Niemanden steht es zu andere Länder wegen Menschenrechten eine Forderung oder einen Mangel an zu sprechen!
Tatsache ist, dass es in Europa, als Kontinent, ebenfalls eklatante Mangel an humanitären Leistungen gibt: Armut, Folter, Mord, Korruption, Recht (u.a.)",,,,,
92,1391539712699994112,"RT @ereyzme: #蓝忘机0123生日快乐 #魔道祖师 #마도조사 #MDZS 
Lan Wangji in a modern suit 🥳 https://t.co/HBI17QEQGL",,,,,
93,1391539652922908673,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
94,1391539541924880384,"Thomas Carle: https://t.co/cLp9ij7tgD ""Leitfaden - So nimmst Du eine Telenot Anlage in Betrieb."" -  ""Ich danke Dir."" | Er hält stets sein Wort | A. Groß | https://t.co/Lu0nygn7Us https://t.co/9svv5iBjV7",,,,,
95,1391539519095181313,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
96,1391539417228185603,"@ADrummSchelln Was hältst du von dieser Hypothese? Ich habe Widerstände, Jurassic Park hat mich einfach sehr geprägt 😫 und ok, die Serie ""die Dinos"" auch 😂
https://t.co/HGzanAnsiA",,,,,
97,1391539373393563656,"get a ja man, das all https://t.co/yTDFfgjpcx",,,,,
98,1391539367387308034,RT @redlightzoolez: A wolfman and his prey #Josuhan #仗露 https://t.co/yxfXQvhPOZ,,,,,
99,,,1391543206844772353,1391539367387308034,99.0,b26v89c19zqg8o3foswqzhtei3zvqiws3b62cwnpqy9vh,
100,1391539310063624193,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
101,1391539232397660161,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
102,1391539228329267202,A ALLISON ATRAS  NA UMTIMA MDS,,,,,
103,1391539200986583041,"https://t.co/cd3B37NsTb: Stock changed from ""Auf Lager, ausschließlich Versand"" to ""Artikel kann derzeit nicht gekauft werden"" at 01:42:53.535+02:00 https://t.co/MRB0gNvrz5 [A] #rtx3000tracking_region_de #rtx3000tracking_oos #RTXon #NVIDIAGeForce",,,,,
104,1391539129209565188,"@Dr4goran Doch aber das Foto ist vor ein paar Tagen alt nur so als info aber bin immer noch im Board drin Look at the gold, call it a flex!",,,,,
105,1391539113787023365,JMT Tachowelle Passend für Kawasaki Er 500 A Twister 1997-2000 #ebay https://t.co/jMNRPBHq71,,,,,
106,1391539050503364608,ich weiß nicht was ich machen soll es ist so langweilig a,,,,,
107,1391539029691179008,RT @redlightzoolez: A wolfman and his prey #Josuhan #仗露 https://t.co/yxfXQvhPOZ,,,,,
108,1391539025245261830,@itskenma_ @ilyhisoka @ElFufutata_a BDKSBSKSN,,,,,
109,1391538981003792385,"Mein Schwiegervater war als Kriegsgefangener in Bad Kreuznach (20 Jahre alt).
Er hat dort viel erlitten, v.a. Hunger und Kälte.
Er würde sich im Grabe umdrehen, wenn er wüsste, dass #fcknzs dort Gedenkkundgebungen veranstalten! https://t.co/6HyCLda2KR",,,,,
110,1391538947864543234,"Niels Tröger with a Maranello TM (SRP), Won the 1st DKM OK Karting Race. - 1st Round - (Kerpen - Germany (Rhein) - May 9, 2021). https://t.co/Ayk42PsSeU",,,,,
111,1391538901853028358,@a_nnaschneider Dem kann ich mich nur anschließen und niemand hat das Recht darüber zu urteilen! 😌❤️,,,,,
112,1391538899370102784,@dw_learngerman a) derselben,,,,,
113,1391538868780941314,"RT @k_stukenberg: „Ist die Regierung bereit, mit einem Emissionsbudget zu arbeiten?“

Eine Frage, die noch immer unbeantwortet ist ­- die a…",,,,,
114,1391538838305136641,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
115,1391538812958830594,@hu6taos I AM A CHEATTTERRNRRR,,,,,
116,1391538731761471489,@voguesolivia wue isso a juliette?,,,,,
117,1391538711305850888,RT @derspiegel: Die Regenbogenflagge über dem Altar: In einer katholischen Kirche in Bayern haben mehrere homosexuelle Paare entgegen dem W…,,,,,
118,1391538709678465027,@istuetzle @warendenkform @cozyunoist i'm a stützlean,,,,,
119,1391538696877400065,pfinally a pfizer mami,,,,,
120,1391538670998544385,remnant: a postmodern rpg,,,,,
121,1391538626723557376,Meine Mutter meinte grad ich soll meine PS3 verkaufen weil ich jetzt eine PS5 hab…. a business woman,,,,,
122,1391538623141466117,Ghanaian forward Christopher Antwi-Adjei scores in a 11-goal feast as Paderborn maul Erzgebirge Aue https://t.co/56RTR79uAB https://t.co/YDyAkE2dJ7,,,,,
123,1391538622785101834,A ZAHRI VAI IR DE RAKAN OBG DEUS,,,,,
124,1391538600395698179,@STILLTOOY0UNG BUCKT IN A SKRIRBRTT,,,,,
125,1391538578300276739,RT @shyoackerman: bundas?? bundas!! bundas...bundas &lt;33 b-u-n-d-a-s! bundas  ♥︎ bundas.,,,,,
126,1391538562298961928,"@ichbinwachh @cornflakestaste halt dein rand
du migrant/ 
ich hau dich dumm und dämlich
du  wichts eh wieder auf gay porn
yo momma shes a hure/",,,,,
127,1391538483668398082,Kannste dir nicht ausdenken. https://t.co/b65lTmNFk3,,,,,
128,1391538480535195651,Es läuft Fading Like a Flower von Roxette,,,,,
129,1391538444283822081,@eat_a_brick_h0e Schwöre er macht das gegenteil,,,,,
130,1391538386746449920,a dublagem de b99 eh pft,,,,,
131,1391538382514409472,@PiteAkhi clown wer glaubt hod so a exquisites wortspü kummt vo wem ondan ois vo mir,,,,,
132,1391538367603515394,Zeller in a nutshell,,,,,
133,1391538321633988612,"RT @zdfmagazin: René Benko will nicht, dass über seine Verurteilung geschrieben wird. Also nicht teilen! https://t.co/RBsetUnWmh  
#zdfmaga…",,,,,
134,1391538321248165890,RT @effydelrey: dfi: bardeas/odias a olivia wilde,,,,,
135,1391538278021611520,@eat_a_brick_h0e danke,,,,,
136,1391538263618371585,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
137,1391538210099056640,@wositxs OAMFOCKMDF ZOFMMTDNED W ES ES QIR A SI,,,,,
138,1391538144940593158,"RT @k_stukenberg: „Ist die Regierung bereit, mit einem Emissionsbudget zu arbeiten?“

Eine Frage, die noch immer unbeantwortet ist ­- die a…",,,,,
139,1391538105191124996,"RT @BalingAlexander: Nach der Talkshow bei #AnneWill trenden u. a. #Neubauer #Göre #Maaßen #Antisemit #Verleumdung 

➡️Was denken Sie, trif…",,,,,
140,1391538093023506437,"NerdTech 63 - Blockchain, NFT e a Criptomoeda do meme #nerdcast 
https://t.co/pNyqN5p80p via @PodcastAddict",,,,,
141,1391538082277625856,"https://t.co/cd3B37NsTb: Stock changed from ""Artikel kann derzeit nicht gekauft werden"" to ""Auf Lager, ausschließlich Versand"" at 01:38:26.648+02:00 https://t.co/MRB0gNvrz5 [A] #rtx3000tracking_region_de #RTXon #NVIDIAGeForce",,,,,
142,1391538082227367938,"https://t.co/cd3B37NsTb: Stock changed from ""Artikel kann derzeit nicht gekauft werden"" to ""Auf Lager, ausschließlich Versand"" at 01:38:26.646+02:00 https://t.co/haTuYt9wpf [A] #rtx3000tracking_region_de #RTXon #NVIDIAGeForce",,,,,
143,1391538041127329802,RT @NordhausenFrank: Frauenbewegung in der Türkei: »Junge Evas werden die alten Adams besiegen« https://t.co/g42lkWxC1h via @derspiegel,,,,,
144,1391538023393808387,@eat_a_brick_h0e schlaf gut!,,,,,
145,1391537969731883022,"@julienne1979 Holgi-Stalker ist ein Riesen-Spezialist - weiss alles, kann alles ... aber v.a. tut er eines nerven!

Versucht überall mit Blabla mitzumischen hier so ein Bsp zu meiner Person ... like usual - very few likes 🤪

Dann ruft er immer das Hexen-Fakeprofil zum Beifall klatschen 👏 https://t.co/ZTR6O3igde",,,,,
146,1391537912756514816,"RT @reidf: Feeling like a Pokémon Trainer in my Eeveelution dress💕✨ 

📸@JMPhoto512 
👗@BlackMilkTweets https://t.co/i5iX40599O",,,,,
147,1391537853927206915,"RT @AuschwitzMuseum: 9 May 1900 | A German Sinti woman, Barbara Groß, was born in Feldatal.

In #Zigeunderlager (Gypsy camp) in #Auschwitz…",,,,,
148,1391537798969167879,@lvqeless he was a weirdo digkdkfo,,,,,
149,1391537790253375489,"RT @reidf: Feeling like a Pokémon Trainer in my Eeveelution dress💕✨ 

📸@JMPhoto512 
👗@BlackMilkTweets https://t.co/i5iX40599O",,,,,
150,1391537782368227331,"RT @theRealShark4: @Elisabe47935497 @GunnarKaiser Lauterbach hatte immer nur die besten Absichten.
https://t.co/rVuVZszQAP",,,,,
151,1391537674016542722,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
152,1391537646950813698,"RT @geiger_harald: „Sangju Police Station: Punish the murderer who dragged a dog to her death with  Hyundai Galloper in Sangju, Korea” - Je…",,,,,
153,1391537605510983683,"Product Owner (m/w/d) mobile Apps - Neustadt, Hamburg, Deutschland - N/A (per year) #telecoms #jobs #telco https://t.co/Y2XyGQuBcP",,,,,
154,1391537603581677569,"RT @nordlicht_bub: Nudism after a long time, makes me feel so horny that...
Well look for yourself.
😇
Nudismus nach langer Zeit, lässt mich…",,,,,
155,1391537603325796353,"Softwareentwickler Mobile Apps (m/w/d) - Frankfurt am Main, Hessen, Deutschland - N/A (per year) #telecoms #jobs #telco https://t.co/W816Wn9Du6",,,,,
156,1391537602222649346,"Spezialist der Informationssicherheit / Cyber Security (m/w/d) - Bremen, Deutschland - N/A (per year) #telecoms #jobs #telco https://t.co/qUwnA9J0WO",,,,,
157,1391537580102070280,@bullenwichse solltest dir von anfang an vornehmen wenigstens an bestimmten Tagen zu staubsaugen. wird sonst schwierig a la 'ja morgen geht ja auch noch',,,,,
158,1391537573852450816,RT @rijksmuseum_art: Grand Vizier https://t.co/psY9TGHusI #europeana #rijksmuseum https://t.co/1h5Wv3ocwf,,,,,
159,1391537568345362432,"Albert Edelfelt, Kaukola Ridge at Sunset https://t.co/878VYIQO8O #europeana #finnishnationalgallery https://t.co/LGlm1iifCC",,,,,
160,1391537553250164736,@Gert_Woellmann @db11fs @BenSai welche grossartigen Abschlüsse hat die denn? ein B.A.? DAS ist ein Abschluss?,,,,,
161,1391537544463069186,@eat_a_brick_h0e achso merk ich mir,,,,,
162,1391537537425068046,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
163,1391537530206519297,fischl is a trans pansexual and amber is bisexual https://t.co/j6rQMvC47D,,,,,
164,1391537521025331205,RT @GeorgineKellerm: Es ist NORMAL trans zu sein. Und es ist total NORMAL anders zu sein. 💃💃💃 Just a reminder. 🥰 https://t.co/AX5Zzwqvj7,,,,,
165,1391537452083462152,"RT @AuschwitzMuseum: 9 May 1939 | A Hungarian Jewish boy, Mihaj (or Mikaj) Schön, was born.

In 1944 he was deported to #Auschwitz and murd…",,,,,
166,1391537450951061505,"RT @JoelTamir: 🇺🇸 There is a chance for 3some 👼🍑😛🍭
🇩🇪 Jetzt wäre die Gelegenheit für einen Dreier 😮💦🍌
@staxus 😜
 watch the full scene here…",,,,,
167,1391537429362970626,@eat_a_brick_h0e wie du mir nichma gute nacht schreibst,,,,,
168,1391537412396957698,Söder schließt Wechsel nach Berlin aus https://t.co/u9pt2TzphO,,,,,
169,1391537406390718468,"@authenticsilvr Nennen Wir das Kind beim Namen. Der Stärkere, in dem Fall Israel, ist politisch und Bürgerlich, nicht daran interessiert die Gebiete A,B und C, einzubüßen.",,,,,
170,1391537396492247043,@allxfineline dlibyh defenceless otb en cualquier orden a,,,,,
171,1391537354691645440,RT @guapete221: JALKIPZ such a fetish https://t.co/eGI5q5RnuD,,,,,
172,1391537351076294658,RT @shyoackerman: bundas?? bundas!! bundas...bundas &lt;33 b-u-n-d-a-s! bundas  ♥︎ bundas.,,,,,
173,1391537303831597057,dfi: bardeas/odias a olivia wilde,,,,,
174,1391537248475226131,"RT @Daily_Express: ABBA new music coming in 2021 confirms Björn Ulvaeus: ‘Such a strong bond between us’
https://t.co/e831Z6Go4J #ABBA",,,,,
175,1391537234638147590,"RT @rorndoeschen: Wieso bringt und das Impfen an den Rand des Wahnsinns?
Ein Thread

Es gibt akuell 2 Impfstoffe für die Praxis, nennen wir…",,,,,
